participant_id,sex,age,height_in,survey_weight
141065,male,50,66.5,77238.945
141066,male,74,67.0,41450.601
141068,female,75,65.6,34674.332
141069,female,41,61.0,64422.924
141070,female,29,63.5,22201.755
141071,male,42,67.8,98719.61
141073,male,72,66.1,17342.878
141075,male,61,68.5,16353.614
141077,male,58,63.7,29029.503
141079,female,77,64.8,47531.718
141081,male,70,68.4,14843.939
141084,male,66,174.8,24311.616
141085,male,80,66.4,34831.99
141086,female,38,62.6,58101.707
141088,female,58,68.0,13358.379
141089,female,54,61.7,10074.235
141093,male,22,67.7,116138.276
141095,female,38,65.2,75242.774
141096,female,34,63.9,61677.066
141097,female,60,61.2,19952.374
141100,male,56,67.0,81689.626
141101,female,59,63.0,48368.687
141104,male,80,62.3,11562.84
141110,female,65,67.4,36976.045
141113,male,49,69.6,31536.937
141114,male,65,71.1,28260.192
141115,female,33,62.9,108080.949
141116,female,53,62.0,38294.513
141117,female,34,68.7,51977.238
141120,male,53,67.9,39767.629
141121,male,30,70.1,23242.35
141122,male,46,67.9,34916.9
141123,female,54,62.2,14628.72
141126,female,55,60.7,11319.658
141127,female,71,64.7,10966.527
141129,male,61,73.7,14671.393
141130,female,59,62.4,7574.748
141133,male,55,71.0,79900.575
141134,male,70,68.1,11009.494
141136,male,28,67.8,49779.401
141139,female,30,65.3,53846.483
141141,female,51,62.8,65063.978
141144,female,80,62.2,83955.121
141145,female,61,62.0,35128.881
141146,female,29,161.3,72984.805
141147,female,79,56.9,46135.119
141148,male,48,73.6,67802.824
141150,female,35,69.4,33764.609
141151,male,52,170.6,46572.826
141154,male,64,67.8,17170.505
141159,male,71,70.9,27798.612
141161,female,34,71.7,50917.879
141163,male,20,71.5,188403.863
141165,female,58,64.2,50472.835
141166,female,39,63.8,22625.868
141167,male,30,68.5,39960.576
141168,female,34,62.5,52495.957
141169,female,39,59.1,26974.443
141170,male,70,69.8,16218.354
141172,female,29,167.1,25007.132
141173,male,50,64.0,38207.082
141174,male,64,64.2,17110.637
141176,male,73,67.5,31382.794
141178,female,59,65.5,19972.585
141179,female,55,62.6,15490.309
141180,male,57,73.0,20559.797
141182,female,42,62.9,59236.314
141183,female,30,64.1,14646.636
141184,male,79,68.3,23968.431
141185,male,42,71.9,17147.803
141186,female,71,59.5,87498.127
141187,male,74,73.2,41420.481
141188,female,80,62.8,24225.247
141189,female,34,64.3,12987.604
141193,male,37,65.5,36747.714
141194,male,57,71.1,100361.365
141196,female,54,63.0,24440.029
141197,female,39,64.2,23886.151
141199,male,68,64.3,18297.134
141204,male,20,68.6,51669.232
141205,female,71,64.1,30209.237
141208,male,59,70.0,52766.274
141210,male,80,69.3,22156.36
141211,female,78,62.4,27297.366
141213,male,41,73.4,45693.498
141215,male,55,69.1,19218.539
141216,male,32,69.1,20158.654
141218,male,72,63.8,21645.972
141224,female,33,63.7,15450.369
141225,female,67,59.1,13289.27
141227,female,50,60.0,17442.343
141230,male,32,66.8,26503.089
141232,male,53,70.7,29224.71
141234,male,49,64.8,14281.198
141236,male,72,65.7,15981.929
141238,female,50,65.9,18376.415
141244,female,53,61.7,26095.9
141247,female,55,65.7,135718.114
141249,female,45,67.6,56136.663
141250,male,69,66.0,4581.595
141251,female,80,59.1,64655.462
141252,male,56,72.4,16006.024
141253,male,53,69.0,41569.785
141260,male,80,73.9,33033.075
141261,male,51,66.3,29856.595
141262,female,42,59.3,34847.498
141263,female,31,66.3,32740.29
141264,female,50,61.8,18791.274
141267,female,55,60.7,32134.322
141269,male,48,71.8,13268.044
141270,female,67,61.2,14605.173
141271,female,75,64.2,51660.251
141273,female,47,61.9,46699.147
141274,female,28,62.4,42852.622
141275,female,61,67.4,14296.992
141276,male,31,71.8,32205.571
141277,female,65,64.4,14701.948
141282,male,58,73.4,16436.299
141283,female,61,64.4,18912.666
141285,female,38,62.8,31568.275
141287,male,71,64.1,25954.879
141290,male,62,69.0,20019.74
141291,male,64,72.8,9332.052
141293,male,23,68.4,50195.512
141294,female,68,63.5,9277.714
141295,female,61,63.5,18191.051
141296,female,50,60.9,18846.744
141297,male,33,67.7,49163.826
141298,male,49,70.3,25016.306
141300,female,31,65.5,37222.519
141301,female,70,61.4,43182.449
141302,female,77,66.8,19162.176
141303,male,62,77.6,19220.46
141305,male,71,70.8,17240.686
141306,male,45,73.4,24972.904
141307,female,66,63.2,17264.604
141309,male,55,70.6,170875.8
141311,female,74,64.7,44358.46
141315,female,47,65.0,34727.939
141317,female,61,70.6,13893.355
141318,male,30,71.0,81716.917
141319,female,24,65.0,91603.002
141323,male,71,71.1,26283.576
141324,female,26,66.5,55316.307
141325,female,30,62.2,72924.376
141328,female,61,62.2,19757.453
141329,male,32,69.2,127908.381
141330,male,61,183.7,24173.075
141334,male,79,71.2,18208.979
141335,female,71,67.6,19620.718
141337,female,32,63.5,32870.731
141345,female,31,64.8,40847.023
141347,female,39,60.8,25283.217
141348,female,69,158.0,24834.329
141349,male,74,71.5,51686.818
141353,female,56,58.8,56485.402
141354,female,69,59.4,39375.946
141357,male,71,64.5,20411.76
141358,female,67,166.2,22111.483
141362,male,42,71.0,22104.416
141365,female,72,62.5,14945.57
141366,male,53,67.7,30738.197
141368,male,48,67.7,34261.964
141370,female,75,61.7,42321.592
141372,male,68,64.3,17084.757
141374,female,30,60.8,18237.369
141375,female,49,164.7,35237.583
141377,male,74,65.6,32767.939
141378,male,35,71.1,70579.353
141379,male,34,69.9,38017.019
141381,male,50,70.1,73942.512
141383,male,20,73.0,87689.488
141385,female,23,63.3,91062.17
141386,female,60,61.7,31148.892
141387,female,40,62.9,18424.358
141389,male,66,65.0,10081.188
141392,female,80,59.3,21539.694
141393,female,62,67.2,30854.639
141395,male,59,65.1,37310.688
141396,female,40,64.6,44604.618
141398,male,67,63.8,28898.646
141399,female,72,64.1,20505.54
141401,female,58,64.5,32485.006
141403,male,55,70.5,19998.216
141405,female,70,59.8,27653.23
141407,female,64,69.0,29626.38
141408,female,42,62.6,28023.623
141412,male,63,67.3,29587.056
141413,female,22,67.6,48510.128
141415,male,68,68.4,13617.296
141417,female,56,67.5,11942.512
141418,male,32,65.0,66369.036
141420,male,61,74.4,22179.379
141424,male,71,70.9,32910.725
141425,female,31,61.9,15693.022
141426,female,34,59.1,36374.74
141428,male,32,66.6,39415.179
141431,male,65,65.5,19239.894
141435,male,35,68.8,21992.4
141439,female,57,63.7,54567.12
141441,female,56,67.1,136583.877
141442,male,29,66.7,74914.834
141444,female,29,66.0,17500.909
141445,female,49,59.1,48269.149
141446,female,52,66.0,60274.229
141447,male,21,67.4,41394.539
141448,female,80,59.5,63195.597
141450,male,74,70.8,33176.193
141453,female,35,64.1,19064.886
141454,male,25,60.2,157910.979
141459,female,79,63.0,35324.535
141462,female,38,60.6,74503.713
141464,male,43,68.3,153242.961
141467,female,59,62.4,36278.482
141468,male,61,69.8,30230.309
141469,male,64,72.6,8880.029
141470,male,72,65.2,14147.825
141476,female,35,60.2,29507.655
141477,female,77,56.7,18415.555
141478,female,40,160.8,33219.071
141479,female,62,61.9,17036.648
141482,male,20,68.3,121010.8
141483,female,71,60.4,17509.53
141484,male,36,72.4,24322.903
141485,female,65,72.3,42481.951
141487,female,74,61.6,46603.526
141489,male,59,69.6,82722.236
141490,male,71,64.5,11879.743
141495,female,74,63.9,20207.547
141496,female,41,60.7,28421.442
141497,female,46,61.1,87279.958
141499,male,64,66.1,52800.998
141500,female,38,64.5,57339.645
141501,female,32,65.6,20665.126
141502,male,80,60.9,17963.558
141503,female,62,62.5,16311.631
141505,female,24,63.1,36117.016
141507,female,41,64.6,29265.964
141508,male,68,68.5,56434.028
141510,male,35,64.4,40594.875
141511,female,73,62.0,41061.187
141515,male,53,166.6,41682.454
141520,female,68,62.8,11665.349
141521,female,26,62.4,97680.821
141525,female,31,64.4,43404.687
141528,male,26,72.3,42668.239
141529,female,48,58.7,56255.101
141537,female,42,64.5,38398.58
141538,female,70,64.8,30237.884
141540,female,74,64.3,20833.518
141547,female,53,64.7,43815.631
141548,female,60,60.6,11082.632
141549,female,48,65.5,80078.14
141550,male,34,68.5,35799.38
141553,female,24,65.8,82791.9
141555,male,60,73.6,7905.38
141557,female,59,63.3,17136.796
141558,female,39,66.2,52959.969
141561,female,66,62.3,13058.408
141564,female,72,63.8,38015.202
141567,male,59,66.2,15013.484
141568,female,72,60.9,15384.027
141570,female,80,57.0,27713.102
141573,female,37,61.3,16961.246
141574,female,23,63.2,29220.241
141575,male,26,69.8,62627.04
141576,female,73,58.7,27134.494
141577,male,64,72.6,47754.476
141578,male,60,68.6,7975.371
141579,female,68,63.5,77727.227
141580,female,68,63.1,32916.306
141581,female,62,59.6,13272.151
141585,female,54,67.6,86548.38
141588,female,65,65.1,28449.997
141589,male,32,69.5,60802.084
141591,male,57,69.8,44360.862
141592,female,33,65.7,126480.397
141593,male,61,73.1,20888.231
141594,male,48,67.9,39941.425
141595,female,43,68.7,27759.082
141596,male,71,66.4,41165.405
141597,male,74,67.1,22339.538
141600,female,26,63.3,52551.261
141602,female,32,62.4,67889.63
141608,male,62,71.3,49440.147
141612,female,32,64.8,50775.037
141614,female,52,60.6,25733.513
141615,male,58,67.0,41136.384
141617,male,27,70.9,49477.549
141621,male,58,70.2,39159.258
141625,female,74,62.3,36454.526
141626,male,38,72.0,28941.235
141627,male,72,68.9,7420.179
141628,female,58,64.8,18048.923
141629,male,41,66.5,27685.624
141631,female,77,61.7,16372.259
141634,female,59,65.9,45542.566
141635,female,53,62.1,10311.903
141636,male,75,66.1,15008.09
141640,male,27,67.3,17757.581
141641,male,36,71.5,35383.525
141642,female,67,152.7,20023.636
141644,female,57,67.5,39894.268
141645,female,69,63.2,52961.769
141648,female,33,60.2,11456.105
141654,male,62,68.9,58649.939
141655,female,20,61.7,146343.694
141660,female,67,63.8,11062.258
141661,female,31,62.3,82958.726
141663,female,80,62.5,20777.892
141664,male,59,69.9,42717.462
141665,female,66,65.3,28947.574
141669,female,30,64.8,45282.12
141672,male,46,69.3,31602.836
141673,female,54,65.7,107684.496
141675,female,68,66.7,35072.319
141676,male,58,74.8,41035.967
141677,male,61,66.5,32823.939
141678,male,55,71.1,20185.07
141680,male,71,69.6,29893.594
141681,female,39,59.4,52255.086
141684,female,54,64.9,36748.366
141689,female,49,64.9,36711.326
141691,female,55,63.0,25471.835
141696,male,58,69.8,44586.863
141701,female,63,60.9,29894.786
141703,male,27,73.0,48370.088
141706,male,68,71.2,21809.092
141709,female,63,62.9,16790.513
141710,female,72,60.2,17990.604
141713,male,59,69.1,29078.217
141714,female,50,67.0,101271.566
141715,male,66,63.8,25640.558
141717,male,63,74.4,16509.694
141719,male,80,63.0,35508.075
141721,female,80,64.1,66347.87
141723,female,41,164.5,51400.841
141728,female,47,63.1,153608.97
141731,female,68,62.2,16588.545
141732,male,65,70.0,41459.881
141734,female,75,157.6,13095.869
141735,female,33,60.2,106578.08
141736,female,42,66.6,36503.208
141737,male,51,72.4,82106.827
141742,female,26,71.2,70536.748
141745,female,60,61.5,18136.336
141746,female,80,57.8,30264.466
141750,female,59,61.8,108900.195
141756,female,72,62.0,16241.342
141757,male,61,66.3,58523.188
141760,female,74,55.8,22680.631
141762,female,77,61.5,11019.88
141763,female,36,62.5,10805.478
141765,female,59,66.8,25344.044
141769,female,46,64.6,79247.266
141770,female,36,69.2,22730.09
141771,male,37,66.3,17817.334
141772,male,71,70.8,30811.894
141773,male,64,70.7,25468.072
141774,male,62,62.2,15649.957
141777,male,29,66.6,90746.364
141781,female,67,67.5,8710.847
141783,male,59,66.8,17420.095
141785,female,64,61.6,13066.965
141790,female,59,67.4,25452.9
141791,female,60,61.0,48134.06
141793,female,69,63.2,15518.654
141795,female,39,62.8,21769.562
141796,male,66,72.6,42996.079
141802,female,23,64.8,60517.708
141803,male,25,66.4,44778.27
141805,female,73,69.4,31040.155
141811,male,60,67.5,15790.916
141812,female,55,66.7,15246.383
141813,male,44,65.6,32130.576
141815,male,73,70.8,27386.477
141818,male,28,71.2,30300.274
141821,male,71,69.1,17229.043
141824,female,50,61.7,58007.586
141826,male,68,69.5,23030.816
141827,male,20,68.8,113245.979
141832,male,50,170.1,42359.952
141834,male,40,68.4,60330.516
141842,female,43,59.3,73166.589
141843,female,60,57.9,36920.482
141844,female,45,68.8,15788.085
141845,female,53,68.0,127064.541
141846,female,77,62.7,36633.7
141847,female,59,65.3,43927.316
141848,male,44,69.9,29958.966
141850,female,70,61.1,30995.771
141851,male,24,76.4,26444.646
141856,female,30,66.7,17438.302
141858,male,69,73.8,14944.988
141860,female,62,65.5,65197.682
141861,female,69,64.6,27416.674
141862,female,34,65.5,84352.871
141863,female,25,66.1,40394.045
141866,male,72,67.5,21900.727
141867,female,80,65.4,31480.161
141869,female,44,65.4,26469.453
141871,male,24,69.2,29718.659
141872,female,35,61.3,43034.227
141873,female,26,63.5,34384.5
141875,female,54,67.4,32035.664
141880,female,78,66.7,18278.796
141882,male,60,69.3,17410.365
141884,female,47,68.3,43336.372
141885,female,70,57.5,24398.71
141886,female,62,166.2,18506.27
141889,male,33,72.2,63062.451
141894,female,80,55.1,54491.596
141896,male,25,75.5,110134.694
141901,female,30,65.2,23969.291
141903,male,56,68.0,165176.876
141908,female,77,59.5,16501.678
141910,female,60,64.6,18421.712
141912,male,60,68.4,23542.634
141913,male,65,68.0,17208.256
141914,male,35,68.2,23103.083
141915,male,79,63.5,39889.782
141916,female,27,61.6,58505.373
141918,female,67,63.3,74397.005
141921,female,64,63.0,34488.402
141922,female,74,61.9,18035.909
141923,female,37,62.7,15988.414
141924,male,34,62.3,33521.243
141932,male,59,73.5,43073.755
141933,male,34,72.0,110704.835
141934,male,71,69.5,52717.135
141938,male,37,71.5,34122.487
141941,female,66,62.4,20211.664
141944,female,72,60.7,22451.934
141949,female,50,62.8,27180.687
141951,male,60,64.9,9790.749
141952,female,63,61.5,22545.69
141957,male,64,71.9,20964.063
141958,female,76,60.8,38649.33
141960,male,41,64.1,153234.649
141961,female,28,66.2,62758.293
141963,female,80,62.8,30609.496
141966,male,62,67.6,15051.592
141967,female,68,66.9,35184.455
141968,female,75,59.9,33983.359
141969,female,80,62.4,25707.033
141971,male,32,66.5,37364.388
141973,female,54,64.6,37426.116
141974,male,65,70.5,34687.973
141975,male,70,68.4,17572.951
141976,female,64,63.5,21548.703
141977,male,55,71.4,11503.627
141981,male,21,69.2,38601.056
141985,female,67,60.4,11564.107
141987,female,37,67.8,38546.932
141989,female,79,60.2,28556.894
141992,male,31,67.2,41716.874
141993,female,58,63.5,46340.372
141994,female,67,67.2,21219.202
141998,male,52,62.2,21553.126
141999,female,60,60.7,17932.687
142002,female,64,66.8,52815.92
142007,male,71,66.8,46451.28
142011,female,33,66.1,52716.143
142015,female,73,59.7,38150.904
142016,male,68,72.7,11639.329
142019,male,80,65.7,57406.778
142020,female,65,63.1,33094.586
142021,male,80,68.4,16427.348
142024,male,74,72.6,18130.86
142025,female,71,63.9,16831.019
142030,female,24,66.3,216118.708
142032,female,22,66.1,67680.997
142033,male,78,68.6,18722.291
142034,male,45,174.0,81011.152
142036,female,67,62.1,20671.404
142037,female,75,60.9,27475.167
142038,female,23,63.0,59671.809
142039,male,58,70.5,18408.814
142047,female,40,66.3,39186.565
142048,male,21,72.0,218609.894
142050,male,48,72.0,126957.138
142051,female,51,63.0,136584.353
142055,female,60,64.4,46242.478
142056,male,27,68.9,86871.462
142057,male,33,70.4,64346.074
142058,female,63,63.0,31495.562
142060,female,43,61.1,52883.178
142062,female,67,63.1,14698.391
142063,female,33,66.5,75392.444
142066,female,64,65.4,27684.954
142067,male,76,65.6,22638.972
142068,female,27,66.7,13262.776
142069,male,59,66.2,32191.172
142074,female,32,66.1,43094.997
142076,male,77,71.2,29345.14
142077,female,80,62.0,24576.076
142078,female,69,62.8,34548.641
142079,male,56,72.0,15500.583
142084,female,57,68.8,90929.786
142085,female,80,57.8,47744.208
142088,female,47,65.2,18246.987
142091,female,35,65.5,30386.486
142095,male,60,61.8,32352.798
142103,female,66,58.1,10063.943
142105,female,71,66.2,31663.094
142106,female,40,63.7,65217.691
142107,male,61,66.2,18240.775
142110,female,67,64.4,21556.124
142112,female,39,64.6,29100.001
142115,male,34,72.4,74641.965
142117,female,29,68.5,105024.058
142120,male,21,67.1,57151.954
142122,female,24,67.2,90288.533
142129,male,24,70.1,44907.373
142132,female,62,62.8,16585.825
142133,male,61,63.5,73013.152
142143,male,44,72.6,39850.478
142145,female,23,66.5,56651.343
142148,male,36,65.2,28076.557
142151,female,65,58.8,8824.556
142152,female,53,64.0,19727.476
142155,female,51,62.8,12829.128
142157,female,44,58.2,14484.36
142161,female,78,60.4,22317.346
142162,male,78,71.1,19251.569
142164,male,62,70.9,49479.11
142169,male,65,69.5,22662.1
142170,female,57,64.4,22343.581
142171,male,31,68.1,57095.907
142172,male,75,64.0,41165.405
142176,male,65,71.0,13163.133
142177,male,51,65.9,67217.966
142178,male,42,63.6,32206.114
142179,female,24,164.5,87205.821
142182,female,65,66.1,44846.919
142185,female,69,64.1,27932.868
142186,male,68,64.9,22902.853
142191,female,77,64.1,22459.048
142193,male,66,69.0,31170.249
142196,male,80,64.3,37808.447
142197,male,80,64.3,12618.406
142198,male,68,70.3,67956.218
142200,male,75,70.6,17889.317
142203,male,59,67.3,19472.924
142204,male,80,64.6,19718.631
142205,female,57,65.7,55865.158
142206,male,60,69.6,19862.677
142208,female,28,62.6,47546.044
142211,male,50,70.7,25818.606
142212,female,71,66.1,37419.928
142213,female,59,60.5,40504.453
142214,male,61,68.2,37929.146
142215,male,48,66.9,76494.976
142216,female,57,67.5,135551.638
142218,male,24,63.7,87349.588
142219,female,76,63.1,65090.441
142221,male,69,68.0,26292.647
142226,female,46,64.1,29842.661
142227,female,68,66.4,36388.833
142228,male,77,68.8,50554.816
142230,male,43,70.3,49843.206
142232,female,62,60.9,22329.967
142236,female,62,61.2,26765.869
142239,female,68,60.9,50056.022
142241,male,51,68.3,134009.453
142242,female,70,61.2,35954.181
142243,male,78,68.2,21226.276
142245,female,67,63.9,16732.35
142247,male,43,70.4,72045.117
142249,female,54,60.0,92358.23
142252,male,61,72.0,55482.575
142253,female,74,62.4,11954.687
142255,female,70,63.5,53500.516
142258,female,80,61.0,34718.223
142259,female,64,66.3,30908.083
142263,female,44,64.9,28314.196
